NAME,EXP,POS_HEI_WEI,GRADE,AGE,SKILL,HISCH,HOTOWN,STARCOLL,COLLDIST,NUMOFF,INSTA,TWIT,TIK,NILVAL
Jeremiah McGill,2022 - present,S / 6-0 / 185,Sophomore,-,81.38,Chaminade-Madonna Prep,"Hollywood, FL",Virginia,1178 mi.,5,nan,nan,nan,nan
Anthony Dunn Jr.,nan,DL / 6-4 / 250,nan,-,81.38,Seminole,"Sanford, FL",Colorado,662 mi.,1,nan,nan,nan,nan
Eli McWilliams,2022 - present,LB / 6-2 / 220,Redshirt Freshman,-,81.38,Tahlequah,"Tahlequah, OK",Ball State,59 mi.,4,nan,nan,nan,nan
Keylen Davis,2022 - present,OT / 6-4 / 270,Redshirt Freshman,-,81.38,Ben Davis,"Indianapolis, IN",Western Illinois,257 mi.,1,nan,nan,nan,nan
Mack Indestad,2022 - present,OT / 6-7 / 265,Sophomore,-,81.36,Lemont,"Lemont, IL",UAB,193 mi.,1,nan,nan,nan,nan
Paul Fitzgerald,2022 - present,EDGE / 6-3 / 235,Redshirt Freshman,-,81.36,Thunder Ridge,"Idaho Falls, ID",Boise State,227 mi.,2,nan,nan,nan,nan
Ethan Moczulski,2022 - present,K / 5-11 / 180,Redshirt Freshman,-,81.35,Mt Spokane,"Mead, WA",Central Michigan,1622 mi.,1,2.4K,nan,nan,$65K
Davis Dalton,2022 - present,WR / 6-3 / 185,Redshirt Freshman,-,81.35,Madison-Ridgeland Academy,"Madison, MS",Southern Miss,100 mi.,1,nan,924,nan,nan
Chibby Nwajuaku,2022 - present,DL / 6-3 / 245,Redshirt Freshman,-,81.34,Cy Ranch,"Cypress, TX",Minnesota,24 mi.,12,nan,nan,nan,nan
David Johnson,2022 - present,WR / 6-3 / 190,Redshirt Freshman,-,81.34,Hooks,"Hooks, TX",Louisiana,1509 mi.,2,nan,nan,nan,nan
Jaidan Scott,2022 - present,S / 6-0 / 180,Sophomore,-,81.33,Shadow Creek,"Pearland, TX",Connecticut,89 mi.,12,nan,nan,nan,nan
Zeke Burnett,nan,RB / 5-10 / 185,nan,nan,81.33,nan,nan,Marshall,nan,nan,1.3K,509,nan,nan
Shanard Lo-Ray,nan,DL / 6-3 / 250,nan,nan,81.33,nan,nan,Georgia State,nan,nan,nan,nan,nan,nan
Anthony Rucker,nan,TE / 6-3 / 220,nan,nan,81.33,nan,nan,Tulane,nan,nan,nan,nan,nan,nan
Xavier Preston,nan,ATH / 6-1 / 177,nan,nan,81.33,nan,nan,Southern Miss,nan,nan,nan,nan,nan,nan
Kaevon Freshwater,nan,DL / 6-3 / 233,nan,nan,81.33,nan,nan,Georgia Southern,nan,nan,nan,nan,nan,nan
Albert Taggart,nan,RB / 6-0 / 205,nan,nan,81.33,nan,nan,Idaho,nan,nan,nan,557,nan,nan
Alonza Barnett III,2022 - present,QB / 6-0 / 193,Redshirt Freshman,-,81.32,Grimsley,"Greensboro, NC",Washington State,200 mi.,15,3K,1.5K,nan,nan
Kendrick Rucker,2022 - present,WR / 6-4 / 195,Sophomore,-,81.31,Huntington,"Shreveport, LA",Utah State,65 mi.,1,nan,404,nan,nan
Hayden Hansen,2022 - present,TE / 6-6 / 250,Redshirt Freshman,-,81.31,Weatherford,"Weatherford, TX",Illinois,934 mi.,2,6.7K,2.8K,17,$93K
Kendall Williams,nan,IOL / 6-4 / 285,nan,-,81.31,Lincoln,"San Diego, CA",Oklahoma,968 mi.,4,nan,459,nan,nan
Nemo Squire,nan,RB / 5-7 / 190,nan,nan,81.29,Dillon,"Dillon, SC",Southern Miss,152 mi.,10,nan,nan,nan,nan
Kaden Chidester,2023 - present,OT / 6-8 / 240,Freshman,-,81.29,Richfield,"Richfield, UT",Fresno State,104 mi.,1,nan,nan,nan,nan
Pichon Wimbley,2022 - present,IOL / 6-2 / 305,Sophomore,-,81.29,Newnan,"Newnan, GA",Marshall,188 mi.,1,nan,nan,nan,nan
Devontae Mozee,nan,CB / 6-0 / 175,nan,-,81.27,Jonesboro-Hodge,"Jonesboro, LA",nan,20 mi.,1,nan,nan,nan,nan
Iverson Hooks,2022 - present,WR / 5-10 / 160,Redshirt Freshman,-,81.27,Pike Road,"Pike Road, AL",Boise State,94 mi.,8,nan,1.6K,-,nan
D'Icey Hopkins,2022 - present,S / 6-0 / 170,Redshirt Freshman,-,81.27,Northeast,"Macon, GA",Northern Iowa,79 mi.,2,nan,1K,nan,nan
Noah Demeritt,2022 - present,IOL / 6-5 / 357,Sophomore,19,81.27,Camden County,"Kingsland, GA",Washington State,535 mi.,1,2K,397,57,nan
J.C. Sivley,2022 - present,TE / 6-6 / 220,Redshirt Freshman,-,81.27,Helena,"Helena, AL",Ball State,20 mi.,2,nan,nan,nan,nan
Nick Del Grande,2022 - present,OT / 6-4 / 260,Redshirt Freshman,-,81.26,Lampeter-Strasburg,"Landisville, PA",Western Michigan,453 mi.,1,nan,nan,nan,nan
Ryan Nolan,2022 - present,IOL / 6-4 / 310,Redshirt Freshman,-,81.26,Deep Creek,"Chesapeake, VA",Georgia Southern,6 mi.,10,nan,nan,nan,nan
Armon Parker,2022 - present,DL / 6-4 / 270,Redshirt Freshman,-,81.25,Fordson,"Dearborn, MI",Old Dominion,1928 mi.,2,1K,993,nan,nan
Brandon Moore,2022 - present,OT / 6-5 / 300,Redshirt Freshman,-,81.23,Kiski Area,"Vandergrift, PA",Illinois,288 mi.,3,nan,nan,nan,nan
Trey White,2022 - present,LB / 6-1 / 215,Redshirt Freshman,-,81.23,Eastlake,"Chula Vista, CA",Western Michigan,8 mi.,4,nan,nan,nan,nan
Dameon Smallwood,2022 - present,IOL / 6-4 / 330,Redshirt Freshman,-,81.22,Denison,"Denison, TX",Boise State,50 mi.,2,nan,nan,nan,nan
DeMone Green,2022 - present,DL / 6-2 / 250,Redshirt Freshman,-,81.22,Heights,"Houston, TX",FIU,0 mi.,6,3.2K,nan,nan,nan
Kadan Lewis,nan,DL / 6-2 / 260,nan,-,81.20,Terrebonne,"Houma, LA",Appalachian State,434 mi.,5,nan,nan,nan,nan
Dawson Alters,2022 - present,IOL / 6-2 / 281,Sophomore,-,81.20,St. Thomas Aquinas,"Fort Lauderdale, FL",North Texas,832 mi.,7,2.3K,620,208,nan
Bryce Radford,2022 - present,OT / 6-6 / 285,Redshirt Freshman,-,81.20, Green Canyon,"Logan, UT",Arizona,0 mi.,9,nan,nan,nan,nan
Evan Wibberley,2022 - present,OT / 6-5 / 270,Redshirt Freshman,-,81.20,Dixie Heights,"Ft Mitchell, KY",Georgia Tech,168 mi.,7,1.5K,580,nan,nan
Lee Molette,2022 - present,CB / 6-3 / 180,Sophomore,-,81.20,Ravenwood,"Brentwood, TN",UNLV,876 mi.,5,-,1.4K,nan,nan
Kade Frew,nan,RB / 5-8 / 180,nan,nan,81.18,nan,nan,Arkansas State,1443 mi.,6,2.1K,1.5K,nan,nan
Quinton Henry,2022 - present,WR / 6-0 / 173,Redshirt Freshman,-,81.18,Bradford,"Kenosha, WI",UNLV,389 mi.,1,nan,nan,nan,nan
Joden Nelson,nan,IOL / 6-4 / 285,nan,nan,81.18,nan,nan,nan,nan,nan,nan,nan,nan,nan
Andrew Paige,2022 - present,WR / 6-4 / 205,Redshirt Freshman,-,81.18,Beech,"Hendersonville, TN",Tulane,42 mi.,2,nan,nan,nan,nan
Peter Zamora,nan,QB / 6-0 / 200,nan,nan,81.17,Westside,"Anderson, SC",Louisiana Tech,268 mi.,2,nan,2.8K,nan,nan
Landon Roaten,2022 - present,OT / 6-5 / 300,Redshirt Freshman,-,81.15,Tomball,"Tomball, TX",Miami (OH),1632 mi.,6,nan,nan,nan,nan
Brodrick Gooch,2022 - present,LB / 6-1 / 205,Redshirt Freshman,-,81.15,William Amos Hough,"Cornelius, NC",BYU,17 mi.,2,3K,507,nan,nan
Christian Washington,2022 - present,RB / 5-9 / 190,Sophomore,-,81.15,Helix,"La Mesa, CA",Northern Illinois,614 mi.,1,nan,nan,nan,nan
Brandon Tennison,2023 - present,QB / 5-11 / 170,Freshman,-,81.14,Gilmer,"Gilmer, TX",Liberty,310 mi.,1,nan,nan,nan,nan
Gabriel Grubbs,2022 - present,S / 6-0 / 188,Redshirt Freshman,-,81.12,Dallas Christian School,"Dallas, TX",Boise State,894 mi.,4,nan,798,nan,nan
Camdan McWright,nan,RB / 6-0 / 190,nan,-,81.12,St Genevieve,"Pacoima, CA",nan,289 mi.,1,nan,nan,nan,nan
Wes King,2022 - present,OT / 6-5 / 275,Redshirt Freshman,-,81.12,Appleton North,"Appleton, WI",South Alabama,907 mi.,1,nan,nan,nan,nan
Cameron Ball,2022 - present,TE / 6-6 / 235,Redshirt Freshman,-,81.11,Gonzaga ,"Washington, DC",nan,292 mi.,1,nan,211,nan,nan
Luke Meyer,nan,EDGE / 6-5 / 210,nan,nan,81.11,nan,nan,Southern University,43 mi.,3,nan,nan,nan,nan
Makhilyn Young,2022 - present,RB / 5-10 / 181,Sophomore,-,81.11,Lee,"Midland, TX",nan,274 mi.,7,nan,1.4K,nan,nan
Reginald Virgil,nan,WR / 6-3 / 170,nan,-,81.09,Mount Dora Christian Academy,"Mount Dora, FL",Fresno State,761 mi.,1,2.1K,nan,nan,nan
Rex Johnsen,2022 - present,OT / 6-6 / 280,Redshirt Freshman,-,81.08,Logan-Magnolia,"Logan, IA",nan,523 mi.,1,nan,nan,nan,nan
Keenan Speer-Johnson,nan,WR / 6-2 / 170,nan,nan,81.08,Tigard,"Portland, OR",USF,438 mi.,9,10.1K,1.1K,nan,nan
Iliyas Fuavai,2022 - present,EDGE / 6-3 / 240,Redshirt Freshman,-,81.08,Pensacola Catholic,"Pensacola, FL",nan,135 mi.,1,nan,468,nan,nan
Kentrell Webb,2022 - present,CB / 5-11 / 180,Redshirt Freshman,-,81.08,Paetow,"Katy, TX",Tennessee,339 mi.,2,nan,nan,nan,nan
Clayton Lynam,nan,LB / 6-4 / 230,nan,nan,81.06,nan,nan,nan,80 mi.,10,nan,nan,nan,nan
Brock Spalding,2022 - present,WR / 5-11 / 180,Redshirt Freshman,-,81.06,South County,"Lorton, VA",Kentucky,208 mi.,14,nan,nan,nan,nan
Chase Tillman,nan,OT / 6-5 / 275,nan,-,81.06,North Augusta,"North Augusta, SC",nan,157 mi.,10,nan,nan,nan,nan
Josh Dixon,2022 - present,CB / 5-11 / 170,Redshirt Freshman,-,81.06,McKinney,"McKinney, TX",Arizona State,759 mi.,1,nan,nan,nan,nan
MJ Stroud,2022 - present,EDGE / 6-3 / 230,Redshirt Freshman,-,81.05,Alcovy,"Covington, GA",nan,142 mi.,1,nan,nan,nan,nan
Max Alford,2022 - present,LB / 6-1 / 215,Sophomore,-,81.04,Park City,"Park City, UT",Arizona,76 mi.,6,2K,812,nan,nan
Jayden Davis,2022 - present,CB / 6-1 / 170,Redshirt Freshman,-,81.03,Bullard,"Fresno, CA",nan,0 mi.,1,nan,nan,nan,nan
Zeke Williams,2023 - present,CB / 6-0 / 190,Redshirt Sophomore,-,81.03,Naperville North,"Naperville, IL",Houston,32 mi.,1,nan,nan,nan,nan
Jaylen Jenkins,2022 - present,RB / 5-8 / 180,Sophomore,-,81.00,Allen,"Allen, TX",nan,1436 mi.,7,nan,nan,nan,nan
Omari Murdock,nan,TE / 6-5 / 210,nan,nan,81.00,nan,nan,nan,617 mi.,7,nan,nan,nan,nan
James Kyle,nan,TE / 6-5 / 225,nan,nan,81.00,nan,nan,Arkansas State,nan,nan,1.9K,815,nan,nan
Ky Woods,2022 - present,RB / 5-9 / 170,Sophomore,-,81.00,Clear Springs,"League City, TX",East Carolina,nan,nan,nan,nan,nan,nan
Jacob Ashley,nan,IOL / 6-6 / 300,nan,nan,81.00,nan,nan,Purdue,nan,nan,nan,nan,nan,nan
Breven Stubbs,nan,ATH / 5-11 / 170,nan,nan,81.00,nan,nan,San Jose State,nan,nan,nan,nan,nan,nan
Hayden White,nan,OT / 6-6 / 270,nan,nan,81.00,nan,nan,BYU,nan,nan,nan,nan,nan,nan
Yann Ulrich Longa,nan,RB / 6-1 / 207,nan,nan,81.00,nan,nan,nan,nan,nan,nan,315,nan,nan
Cody Ahola,nan,TE / 6-4 / 215,nan,nan,81.00,nan,nan,Ball State,917 mi.,2,nan,nan,nan,nan
Jaxon Harley,2022 - present,CB / 5-9 / 165,Redshirt Freshman,-,81.00,St. John Bosco,"Bellflower, CA",Charlotte,nan,nan,nan,nan,nan,nan
Darian Anderson,nan,CB / 5-8 / 150,nan,nan,81.00,nan,nan,Appalachian State,673 mi.,5,nan,nan,nan,nan
Jaylin Terzado,nan,WR / 6-0 / 155,nan,nan,81.00,nan,nan,Washington State,673 mi.,2,nan,nan,nan,nan
Jaylin Carson,nan,RB / 6-0 / 190,nan,nan,81.00,nan,nan,Indiana,nan,nan,nan,229,nan,nan
Cliffton Weber,nan,LB / 6-1 / 230,nan,nan,81.00,nan,nan,Northern Illinois,nan,nan,nan,nan,nan,nan
Hymond Drinkard,nan,RB / 5-10 / 180,nan,nan,81.00,nan,nan,Georgia Southern,nan,nan,nan,nan,nan,nan
Durell Daigre,nan,DL / 6-2 / 287,nan,nan,81.00,nan,nan,Georgia State,nan,nan,nan,nan,nan,nan
Tyron Darby,nan,RB / 6-1 / 185,nan,nan,81.00,nan,nan,Tulane,nan,nan,nan,nan,nan,nan
Robert Wilson,nan,CB / 5-10 / 165,nan,nan,81.00,nan,nan,Southern Miss,nan,nan,nan,nan,nan,nan
Isaiah Farris,2022 - present,CB / 6-0 / 155,Redshirt Freshman,-,81.00,Cardinal Gibbons,"Fort Lauderdale, FL",Akron,1229 mi.,5,nan,nan,nan,nan
Austin Okerwa,2022 - present,WR / 6-2 / 180,Redshirt Freshman,-,81.00,Skyline,"Salt Lake City, UT",UTEP,66 mi.,1,nan,nan,nan,nan
Amari Jones,2022 - present,QB / 6-2 / 205,Redshirt Freshman,-,80.97,Valdosta,"Valdosta, GA",nan,388 mi.,9,17K,-,nan,nan
Darius Lorfils,2022 - present,CB / 6-2 / 175,Sophomore,-,80.97,Northwest,"Germantown, MD",FIU,370 mi.,6,nan,573,nan,nan
Derrell Farrar,2022 - present,LB / 6-1 / 205,Redshirt Freshman,-,80.95,Grayson,"Loganville, GA",nan,207 mi.,12,1.2K,831,nan,nan
Owen Bainbridge,nan,QB / 6-5 / 195,nan,nan,80.95,Stow-Munroe Falls,"Stow, OH",Illinois State,116 mi.,7,nan,nan,nan,nan
Jaylon White,2022 - present,EDGE / 6-4 / 220,Redshirt Freshman,-,80.93,Kempsville,"Virginia Beach, VA",nan,12 mi.,4,nan,570,nan,nan
Avery Smith,2022 - present,CB / 6-0 / 175,Sophomore,-,80.93,Riverwood,"Atlanta, GA",UNLV,547 mi.,1,10.2K,607,nan,nan
Trey Miles,2022 - present,CB / 6-1 / 175,Redshirt Freshman,-,80.92,Georgia Knights Prep Academy,"Phenix City, AL",nan,125 mi.,3,nan,2.2K,nan,nan
Will Stone,2022 - present,K / 6-0 / 175,Sophomore,-,80.88,Regents School,"Austin, TX",Lehigh,0 mi.,2,11.2K,1.9K,396,$174K
Isaac Schoenfeld,2022 - present,TE / 6-4 / 220,Redshirt Freshman,-,80.86,Rock Springs,"Rock Springs, WY",Marshall,163 mi.,1,nan,nan,nan,nan
Reese Clark,2022 - present,TE / 6-4 / 200,Redshirt Freshman,-,80.85,St. Joseph's Prep School,"Philadelphia, PA",nan,0 mi.,1,nan,nan,nan,nan
Jordy Lowery,nan,CB / 5-11 / 167,nan,nan,80.85,nan,nan,Central Arkansas,515 mi.,4,nan,nan,nan,nan
Oliver Billotte,2022 - present,DL / 6-4 / 250,Sophomore,-,80.85,Clearfield,"Clearfield, PA",Miami (OH),152 mi.,1,nan,nan,nan,nan
Maximus Fonoti-Maikui,nan,LB / 6-3 / 185,nan,nan,80.84,Northridge,"Layton, UT",West Virginia,43 mi.,1,nan,nan,nan,nan
Kyndall McKenzie,2022 - present,IOL / 6-2 / 305,Redshirt Freshman,-,80.84,Parkview Magnet,"Little Rock, AR",Jacksonville State,127 mi.,1,nan,nan,nan,nan
Kona Moore,2022 - present,S / 6-1 / 285,Redshirt Freshman,-,80.83,St. Louis,"Honolulu, HI",Arkansas State,0 mi.,1,nan,nan,nan,nan
Louie Canepa,2022 - present,OT / 6-4 / 295,Sophomore,-,80.81,Vintage,"Napa, CA",Charlotte,969 mi.,2,nan,nan,nan,nan
Nicholas Alvarado,nan,LB / 6-0 / 190,nan,-,80.81,Union City,"Union City, NJ",Hawaii,766 mi.,17,nan,nan,nan,nan
Ashton Whitner,2022 - present,S / 6-1 / 190,Redshirt Freshman,-,80.81,Greenville,"Greenville, SC",Akron,174 mi.,25,5.8K,2.5K,nan,nan
Liutai Kinikini,nan,ATH / 6-3 / 195,nan,nan,80.81,nan,nan,nan,38 mi.,2,nan,nan,nan,nan
Diego Tello,nan,QB / 6-3 / 185,nan,nan,80.81,nan,nan,nan,73 mi.,1,nan,nan,nan,nan
DJ Bell,2022 - present,S / 6-4 / 195,Sophomore,-,80.81,Pensacola,"Pensacola, FL",Iowa,369 mi.,1,nan,nan,nan,nan
AJ Padgett,2022 - present,QB / 6-2 / 210,Redshirt Freshman,-,80.81,Reedy,"Frisco, TX",Temple,251 mi.,1,nan,1.5K,nan,nan
KZ Adams,2022 - present,RB / 5-8 / 170,Redshirt Freshman,-,80.81,Gray Academy,"Columbia, SC",San Diego State,194 mi.,9,nan,nan,nan,nan
Gavriel Lightfoot,2022 - present,DL / 6-3 / 285,Sophomore,-,80.80,Centennial,"Corona, CA",Minnesota,241 mi.,4,nan,nan,nan,nan
Jordan Coleman,2022 - present,CB / 6-1 / 175,Sophomore,-,80.79,DeSmet,"Saint Louis, MO",Temple,277 mi.,6,nan,nan,nan,nan
Caden Johnson,2022 - present,LB / 6-2 / 230,Sophomore,-,80.79,Frederick Douglass,"Lexington, KY",Marshall,154 mi.,8,nan,nan,nan,nan
Devin Johnson,2022 - present,CB / 6-1 / 185,Redshirt Freshman,-,80.78,Midpark,"Cleveland, OH",Fresno State,208 mi.,3,nan,nan,nan,nan
Mateo Guevara,2022 - present,OT / 6-4 / 260,Redshirt Freshman,-,80.78,Cherokee Bluff,"Flowery Branch, GA",East Carolina,176 mi.,2,nan,nan,nan,nan
Jalen Slappy,2022 - present,IOL / 6-5 / 287,Redshirt Freshman,-,80.78,Eastmoor Academy,"Columbus, OH",Massachusetts,124 mi.,4,nan,nan,nan,nan
Tommy Hamann,2022 - present,DL / 6-3 / 225,Redshirt Freshman,-,80.78,Wayzata,"Minneapolis, MN",Temple,205 mi.,1,nan,451,nan,nan
Eric Holley,2022 - present,WR / 6-3 / 190,Redshirt Freshman,-,80.78,East,"Akron, OH",Coastal Carolina,113 mi.,2,nan,nan,nan,nan
Brett Thorson,2022 - present,P / 6-2 / 205,Sophomore,-,80.76,ProKick Australia,"Melbourne, VIC",Nevada,-,1,3.3K,5.3K,nan,$75K
Robert Gunn,2022 - present,K / 6-0 / 180,Redshirt Freshman,19,80.76,Pinellas Park,"Largo, FL",Middle Tennessee State,468 mi.,1,36K,2.2K,6.6K,nan
Tucker Kilcrease,2022 - present,QB / 6-1 / 186,Redshirt Freshman,-,80.75,Brantley,"Brantley, AL",New Mexico State,25 mi.,4,nan,nan,nan,nan
Eric Smith,2022 - present,OT / 6-6 / 290,Redshirt Freshman,-,80.75,Fairmont,"Fairmont, WV",Northern Illinois,248 mi.,1,nan,nan,nan,nan
Brad Harris,nan,IOL / 6-4 / 255,nan,nan,80.72,St. Joseph's,"Philadelphia, PA",Massachusetts,56 mi.,11,nan,nan,nan,nan
Miguel Cedeno,2022 - present,IOL / 6-5 / 295,Redshirt Freshman,-,80.72,American Heritage,"Fort Lauderdale, FL",Purdue,963 mi.,5,nan,nan,nan,nan
Nate Anderson,2022 - present,WR / 6-0 / 170,Redshirt Freshman,-,80.72,Homestead,"Fort Wayne, IN",East Carolina,86 mi.,15,1.8K,604,nan,nan
Malachi McLean,2022 - present,S / 5-11 / 175,Sophomore,-,80.70,Manvel,"Manvel, TX",Miami (OH),701 mi.,3,nan,985,nan,nan
Liu Aumavae,2022 - present,QB / 6-3 / 193,Redshirt Freshman,-,80.68,Timpview,"Provo, UT",South Alabama,601 mi.,9,nan,nan,nan,nan
Andrew Lane,nan,TE / - / -,nan,nan,80.67,nan,nan,nan,nan,nan,nan,nan,nan,nan
Joseph Sipp,2022 - present,LB / 6-0 / 210,Sophomore,-,80.67,Hillsborough,"Tampa, FL",Connecticut,931 mi.,3,nan,nan,nan,nan
Alejandro Colbert,nan,CB / 6-1 / 172,nan,nan,80.67,nan,nan,Marshall,nan,nan,nan,nan,nan,nan
Cade Roberts,2022 - present,WR / 6-0 / 190,Redshirt Freshman,-,80.67,South Walton,"Santa Rosa Beach, FL",Tulsa,278 mi.,5,nan,nan,nan,nan
Cody Stordahl,nan,LB / 6-0 / 198,nan,nan,80.67,nan,nan,Akron,nan,nan,nan,nan,nan,nan
Albert Redd,nan,LB / 6-3 / 210,nan,nan,80.67,nan,nan,Eastern Michigan,66 mi.,16,nan,nan,nan,nan
Camden Royal,nan,RB / 5-10 / 175,nan,nan,80.67,nan,nan,BYU,nan,nan,nan,nan,nan,nan
Trevor Helburg,nan,K / 6-0 / 175,nan,nan,80.65,Crosby,"Crosby, TX",Texas A&M,22 mi.,1,nan,nan,nan,nan
Garrett Masterson,2022 - present,OT / 6-6 / 295,Sophomore,-,80.64,Lapeer ,"Lapeer, MI",Southern Miss,168 mi.,1,nan,nan,nan,nan
Nathan Dibert,2022 - present,K / 5-11 / 195,Sophomore,-,80.63,Hartland,"Hartland, MI",Rice,938 mi.,1,nan,1.2K,nan,$65K
Deandre Marshall,2022 - present,OT / 6-4 / 315,Redshirt Freshman,-,80.61,Central Catholic,"San Antonio, TX",Washington State,0 mi.,1,nan,nan,nan,nan
Brooks Jones,nan,ATH / 6-6 / 200,nan,nan,80.61,nan,nan,Sam Houston State,486 mi.,1,nan,nan,nan,nan
Zakye Barker,2022 - present,LB / 5-11 / 220,Redshirt Freshman,-,80.59,Norcross,"Norcross, GA",San Jose State,417 mi.,15,nan,nan,nan,nan
Sam Candotti,2022 - present,P / 6-1 / 180,Sophomore,-,80.57,ProKick Australia,"Melbourne, VIC",nan,-,1,1.2K,354,3.3K,nan
Rene Miller,2023 - present,IOL / 6-6 / 280,Sophomore,-,80.57,St. Frances Academy,"Baltimore, MD",Coastal Carolina,nan,nan,nan,nan,nan,nan
Joshua Williams,2022 - present,LB / 6-2 / 205,Redshirt Freshman,-,80.56,Mesquite,"Mesquite, TX",nan,1039 mi.,1,nan,nan,nan,nan
Franklin Richardson,2022 - present,OT / 6-5 / 285,Redshirt Freshman,-,80.56,Gettysburg Area,"Gettysburg, PA",UCF,424 mi.,11,nan,nan,nan,nan
Elisha Samples,2022 - present,IOL / 6-4 / 270,Redshirt Freshman,-,80.56,North Forsyth,"Cumming, GA",nan,410 mi.,1,nan,nan,nan,nan
Luke Jones,2022 - present,OT / 6-5 / 285,Sophomore,-,80.56,Lanier,"Buford, GA",Akron,165 mi.,1,nan,nan,nan,nan
Marquis Jones,nan,LB / 6-2 / 215,nan,-,80.56,Trinity Catholic,"Ocala, FL",nan,1489 mi.,1,nan,nan,nan,nan
AJ Turner,2022 - present,RB / 6-1 / 190,Sophomore,-,80.54,Phoebus,"Hampton, VA",Old Dominion,343 mi.,6,nan,1.5K,nan,nan
Chance Williams,nan,RB / 5-10 / 172,nan,nan,80.52,nan,nan,nan,nan,nan,nan,750,nan,nan
Ryker Lotulelei,nan,LB / 6-2 / 230,nan,nan,80.52,nan,nan,Western Kentucky,66 mi.,1,nan,nan,nan,nan
Trey Smack,2022 - present,K / 6-2 / 200,Sophomore,-,80.51,Severna Park Sr,"Severna Park, MD",nan,729 mi.,1,5.4K,2.9K,937,$84K
Oliver Straw,2022 - present,P / 6-2 / 214,Sophomore,-,80.51,ProKick Australia,"Melbourne, VIC",James Madison,-,1,2.5K,917,-,nan
Parker Kingston,2022 - present,WR / 5-11 / 175,Redshirt Freshman,-,80.51,Roy,"Ogden, UT",Louisiana Tech,70 mi.,2,nan,nan,nan,nan
Keyvuntae Featherson,nan,S / 6-1 / 193,nan,nan,80.50,nan,nan,Florida,nan,nan,nan,nan,nan,nan
Aaron King,nan,CB / 5-10 / 165,nan,nan,80.50,nan,nan,Washington State,nan,nan,nan,nan,nan,nan
Ja'Quan Dickey,nan,IOL / 6-4 / 280,nan,nan,80.50,nan,nan,East Carolina,nan,nan,nan,nan,nan,nan
Max Williams,2022 - present,OT / 6-6 / 290,Redshirt Freshman,-,80.50,Lebanon,"Lebanon, IN",BYU,nan,nan,nan,nan,nan,nan
Trevor Burnett,nan,RB / 5-10 / 190,nan,nan,80.50,nan,nan,Georgia Southern,nan,nan,nan,nan,nan,nan
Zaven Koltookian,nan,LB / 6-5 / 210,nan,nan,80.50,nan,nan,Louisiana Tech,nan,nan,nan,nan,nan,nan
Cameron Grays,nan,S / 5-11 / 185,nan,nan,80.50,nan,nan,UAB,nan,nan,nan,nan,nan,nan
Tyler Bivens,2022 - present,CB / 6-1 / 165,Sophomore,-,80.50,Huron,"Ann Arbor, MI",Georgia State,152 mi.,1,nan,nan,nan,nan
Mykel Janise,2023 - present,IOL / 6-4 / 270,Redshirt Freshman,-,80.48,West Brook,"Beaumont, TX",Virginia,1018 mi.,1,nan,nan,nan,nan
Taven Curry,2022 - present,RB / 6-0 / 203,Redshirt Freshman,-,80.48,Robertsdale,"Robertsdale, AL",UAB,206 mi.,1,nan,157,nan,nan
Alex Heininger,2023 - present,OT / 6-5 / 270,Sophomore,-,80.47,Brighton,"Rochester, NY",Coastal Carolina,362 mi.,2,nan,nan,nan,nan
Jayvon Parker,2022 - present,DL / 6-4 / 270,Sophomore,-,80.47,Fordson,"Dearborn, MI",Old Dominion,1928 mi.,3,1.1K,1.3K,nan,nan
Ky Oday Jr.,nan,WR / 5-11 / 170,nan,-,80.47,Cherry Creek,"Englewood, CO",Washington,66 mi.,6,nan,nan,nan,nan
Matthew Yuschak,2022 - present,IOL / 6-7 / 275,Redshirt Freshman,-,80.47,River Ridge,"Woodstock, GA",Miami (OH),314 mi.,1,nan,nan,nan,nan
Derek Spearman,nan,S / 6-3 / 190,nan,-,80.45,Loomis Chaffee Prep School,"Cornelius, NC",San Diego State,638 mi.,18,nan,762,nan,nan
Alexander Ford,nan,CB / 6-0 / 178,nan,nan,80.45,nan,nan,North Texas,67 mi.,5,nan,nan,nan,nan
Jacob Parrish,2022 - present,CB / 5-11 / 165,Sophomore,-,80.42,Olathe North,"Olathe, KS",Rice,89 mi.,4,nan,nan,nan,nan
David Rowaiye,2022 - present,EDGE / 6-5 / 260,Redshirt Freshman,-,80.41,Southeast,"Oklahoma City, OK",Arkansas State,515 mi.,1,nan,nan,nan,nan
Dustyn Morell,2022 - present,OT / 6-5 / 255,Sophomore,-,80.41,Lapeer ,"Lapeer, MI",Virginia,168 mi.,1,nan,nan,nan,nan
Carter Brown,2023 - present,K / 6-1 / 185,Sophomore,-,80.40,Dawson,"Pearland, TX",Utah State,1017 mi.,2,nan,2.2K,nan,nan
Evan Malcore,2022 - present,OT / 6-7 / 235,Redshirt Freshman,-,80.39,Sun Prairie,"Sun Prairie, WI",Western Kentucky,93 mi.,1,nan,nan,nan,nan
Camden Byrd,nan,EDGE / 6-3 / 220,nan,nan,80.38,nan,nan,Connecticut,94 mi.,5,nan,nan,nan,nan
Cooper Ross,nan,TE / 6-5 / 240,nan,nan,80.38,nan,nan,Air Force,469 mi.,1,nan,nan,nan,nan
Louis Brown,2022 - present,WR / 6-2 / 180,Sophomore,-,80.36,Inglewood,"Inglewood, CA",Western Kentucky,859 mi.,3,2.9K,-,nan,nan
